,PrecioActual,metros,habitaciones,ascensor,localizacion,plantaN,zona_id,tipo_inmueble_id
9206,285000,69,3.0,0,1,2.0,2,5
9207,4500000,270,4.0,1,1,2.0,3,5
9208,4800000,341,6.0,1,1,6.0,3,6
9209,2099000,184,3.0,0,1,6.0,3,5
9210,649000,158,4.0,1,0,1.0,17,5
9211,850000,111,4.0,1,1,2.0,3,5
9212,1360000,90,3.0,1,1,2.0,5,5
9213,96700,60,3.0,0,1,1.0,14,5
9214,640000,145,2.0,1,1,3.0,5,5
9215,1290000,133,2.0,1,1,1.0,3,5
9216,1789000,152,2.0,1,0,2.0,3,5
9217,719000,73,2.0,1,0,2.0,3,5
9218,598000,60,2.0,1,0,1.0,3,5
9219,475000,72,2.0,0,1,2.0,5,6
9220,189000,57,1.0,0,1,4.0,5,5
9221,320000,60,2.0,0,1,0.0,3,5
9222,1150000,150,3.0,1,1,1.0,5,5
9223,220000,34,2.0,0,0,1.0,5,5
9224,450000,87,2.0,1,1,4.0,5,5
9225,795000,106,2.0,1,1,12.0,7,5
9226,198000,73,3.0,1,1,4.0,11,5
9227,227000,70,1.0,1,1,4.0,14,6
9228,575000,118,3.0,1,1,4.0,15,5
9229,760000,110,3.0,1,1,5.0,17,6
9230,253000,60,1.0,1,1,3.0,21,6
9231,189000,70,3.0,0,1,3.0,11,5
9232,435000,64,2.0,1,0,7.0,12,5
9233,724900,122,3.0,1,1,1.0,1,5
9234,425000,66,2.0,0,1,2.0,5,5
9235,1750000,304,4.0,1,1,3.0,5,6
9236,2500000,158,4.0,1,1,2.0,5,5
9237,450000,82,3.0,1,1,2.0,1,5
9238,652000,81,2.0,1,1,1.0,8,5
9239,555000,110,3.0,0,1,4.0,6,5
9240,1250000,350,6.0,0,1,0.0,12,1
9241,889000,117,3.0,0,1,2.0,5,5
9243,1216000,177,2.0,1,1,7.0,1,6
9244,1331000,176,3.0,1,1,9.0,7,3
9245,3600000,379,5.0,1,1,3.0,3,5
9246,129000,40,2.0,0,0,0.0,14,5
9247,630000,140,2.0,1,1,0.0,1,5
9248,410000,59,1.0,1,0,0.0,1,5
9249,1140000,90,2.0,1,0,3.0,3,5
9250,416000,62,2.0,1,1,1.0,3,5
9251,200000,61,1.0,0,1,0.0,8,5
9252,4500000,461,5.0,1,1,1.0,3,5
9253,1119000,139,3.0,1,1,2.0,5,5
9254,260000,68,3.0,1,1,3.0,4,5
9255,1350000,142,3.0,1,1,1.0,7,5
9256,490000,111,3.0,1,1,7.0,4,5
9257,365000,154,4.0,1,1,0.0,20,5
9258,3650000,197,4.0,1,1,3.0,3,5
9259,333000,44,1.0,1,1,0.0,6,5
9260,1700000,300,5.0,1,1,1.0,5,5
9261,570000,221,3.0,1,1,6.0,4,6
9262,425000,103,3.0,0,1,2.0,17,5
9263,780000,90,1.0,1,1,3.0,6,5
9264,1850000,250,4.0,0,1,0.0,6,2
9265,576000,90,2.0,1,1,4.0,1,6
9266,480000,75,3.0,1,1,5.0,5,5
9267,490000,150,3.0,1,1,4.0,15,5
9268,310000,43,1.0,0,0,2.0,5,5
9269,700000,132,4.0,1,1,4.0,9,5
9270,489000,108,3.0,1,1,3.0,4,5
9271,1890000,142,3.0,1,1,3.0,3,5
9273,1638000,217,4.0,1,1,3.0,3,5
9274,1590000,250,3.0,1,1,6.0,3,5
9275,960000,126,3.0,1,1,1.0,15,5
9276,149000,45,1.0,1,1,0.0,14,5
9277,1459000,84,2.0,1,1,5.0,3,5
9278,1900000,165,3.0,1,1,4.0,3,5
9279,550000,90,3.0,1,1,13.0,10,5
9280,75000,34,1.0,0,1,0.0,14,5
9281,93400,62,3.0,0,1,2.0,21,5
9282,1380000,132,2.0,1,1,3.0,5,5
9283,129000,43,1.0,0,1,0.0,4,5
9285,2050000,250,4.0,1,1,4.0,6,5
9286,895000,257,4.0,1,1,4.0,12,3
9287,1590000,158,3.0,1,1,6.0,7,5
9288,1119000,79,2.0,1,0,3.0,3,5
9289,279900,98,3.0,1,1,2.0,14,5
9290,415000,126,4.0,1,1,3.0,18,5
9291,225000,70,4.0,0,1,3.0,4,5
9292,850000,131,3.0,1,1,1.0,7,5
9293,280000,107,4.0,1,1,7.0,11,5
9294,1990000,215,4.0,0,1,4.0,5,6
9295,375000,117,3.0,0,1,1.0,17,5
9296,247500,45,2.0,1,1,0.0,8,5
9297,490000,91,2.0,0,1,3.0,5,5
9298,1645000,160,3.0,1,1,1.0,3,5
9299,187000,72,3.0,1,1,5.0,4,5
9300,1240000,101,2.0,1,1,1.0,7,5
9301,2975000,228,4.0,1,1,6.0,15,5
9302,1329000,127,2.0,1,0,4.0,3,5
9304,280000,87,3.0,0,1,1.0,13,5
9305,5000000,496,5.0,1,1,5.0,7,5
9306,114900,99,3.0,0,1,2.0,18,5
9307,280000,135,3.0,1,1,1.0,18,5
9308,145000,70,3.0,1,1,0.0,4,5
9309,1129000,117,2.0,1,1,1.0,3,5
9310,450000,100,3.0,1,1,3.0,4,5
9311,230890,82,3.0,0,1,0.0,4,5
9312,960000,85,2.0,1,1,2.0,3,5
9313,1685000,212,4.0,1,1,3.0,6,5
9314,683000,234,4.0,0,1,0.0,19,2
9315,2225000,181,3.0,1,1,4.0,7,5
9316,620000,100,2.0,1,0,1.0,15,5
9317,375000,48,2.0,0,1,0.0,5,5
9318,289000,73,3.0,0,1,1.0,18,5
9319,625000,136,3.0,1,1,2.0,12,5
9320,2789000,240,4.0,1,1,3.0,5,5
9321,1125000,165,3.0,1,1,15.0,17,5
9322,859000,108,3.0,0,1,1.0,5,5
9323,130000,55,2.0,0,0,3.0,4,5
9324,189000,44,2.0,0,0,-1.0,6,5
9325,900000,121,5.0,1,0,2.0,15,5
9326,230000,106,3.0,1,1,4.0,14,5
9327,1700000,357,6.0,0,1,0.0,10,2
9328,111400,65,4.0,0,1,1.0,18,5
9329,386000,79,2.0,1,1,3.0,2,3
9330,2350000,204,3.0,1,1,3.0,3,5
9331,1490000,277,3.0,1,1,0.0,17,3
9332,3000000,310,4.0,1,1,3.0,6,5
9333,1349000,120,2.0,1,0,1.0,3,5
9334,749000,160,5.0,1,1,1.0,8,5
9335,395000,97,2.0,1,1,1.0,10,5
9336,140000,60,2.0,0,1,4.0,14,5
9337,1930000,133,2.0,1,1,6.0,7,5
9338,320000,52,2.0,0,1,3.0,1,5
9339,2350000,155,3.0,1,1,5.0,3,5
9340,4500000,363,4.0,0,1,3.0,7,5
9341,1340000,161,3.0,1,1,7.0,6,6
9342,147600,60,3.0,1,1,5.0,8,5
9343,370000,110,3.0,1,1,0.0,1,5
9344,1950000,165,2.0,1,1,4.0,3,5
9345,747000,96,2.0,1,0,3.0,6,5
9346,193000,78,2.0,1,1,6.0,16,5
9347,780000,167,4.0,1,1,3.0,10,5
9348,63000,60,3.0,0,1,1.0,21,5
9349,4700000,344,4.0,1,1,7.0,3,6
9350,285000,80,3.0,1,1,3.0,14,5
9351,1079000,128,3.0,1,1,2.0,5,5
9352,222000,42,1.0,1,1,4.0,14,3
9353,1399000,120,3.0,1,1,6.0,3,6
9354,1020000,153,4.0,1,1,4.0,9,3
9355,280000,50,1.0,1,1,1.0,17,5
9356,317000,76,3.0,1,1,3.0,8,5
9357,169000,60,2.0,0,1,2.0,18,5
9358,330000,50,1.0,1,1,0.0,3,5
9359,155000,69,3.0,0,1,3.0,18,5
9360,390000,136,3.0,0,1,0.0,21,2
9361,2300000,214,4.0,1,1,1.0,3,5
9362,1395000,102,2.0,1,1,2.0,5,5
9364,2390000,313,4.0,1,1,4.0,6,5
9365,680000,79,2.0,1,0,0.0,15,5
9366,357000,93,2.0,1,1,1.0,19,5
9367,2900000,230,3.0,1,1,3.0,3,5
9368,545000,111,4.0,1,1,6.0,9,5
9369,209995,65,2.0,0,1,3.0,11,5
9370,2360000,218,3.0,1,1,6.0,3,5
9371,1909000,158,3.0,1,0,2.0,3,5
9372,265008,103,3.0,1,1,3.0,19,5
9373,634500,82,2.0,0,0,4.0,6,5
9374,79500,61,3.0,0,1,5.0,21,5
9375,995000,121,4.0,1,1,3.0,2,6
9376,320000,48,1.0,1,0,1.0,5,5
9377,550000,76,2.0,1,1,5.0,5,5
9378,800000,163,5.0,1,1,3.0,5,5
9379,205000,94,3.0,0,1,1.0,14,5
9380,690000,109,2.0,0,1,3.0,5,5
9381,419900,50,2.0,1,0,1.0,15,5
9382,450000,93,3.0,0,0,1.0,5,5
9383,339900,114,3.0,0,1,2.0,21,6
9384,304500,105,3.0,0,1,4.0,4,5
9385,299000,40,1.0,1,1,0.0,3,5
9386,655000,91,2.0,1,1,4.0,5,5
9387,1200000,157,1.0,1,1,9.0,3,6
9388,180000,65,2.0,0,1,3.0,21,5
9389,2850000,433,6.0,1,1,1.0,3,5
9390,395000,82,2.0,0,1,1.0,5,5
9391,495000,68,2.0,1,1,1.0,6,5
9392,1134000,100,2.0,1,1,2.0,7,5
9393,221200,85,3.0,0,1,1.0,21,5
9394,1760000,182,2.0,1,1,6.0,7,6
9395,229000,66,3.0,0,1,3.0,4,5
9396,480000,127,3.0,0,1,3.0,17,5
9397,739000,86,2.0,1,0,1.0,5,5
9398,90000,28,1.0,0,0,0.0,14,5
9399,1650000,181,2.0,1,1,0.0,6,5
9400,1709000,164,3.0,1,1,5.0,3,5
9401,240000,35,2.0,1,1,3.0,1,5
9402,499000,80,1.0,0,1,0.0,7,5
9403,1349000,120,2.0,1,0,1.0,3,3
9404,994000,184,4.0,1,1,17.0,6,5
9405,950000,129,3.0,1,1,1.0,17,5
9406,296900,71,3.0,0,1,1.0,8,5
9407,220000,75,3.0,0,0,3.0,4,5
9408,360000,70,3.0,0,1,1.0,18,3
9409,1150000,350,4.0,0,1,0.0,2,2
9410,799000,100,2.0,1,1,8.0,3,5
9411,168000,55,2.0,0,0,0.0,14,5
9412,829000,76,2.0,0,0,1.0,3,5
9413,2690000,233,3.0,1,1,0.5,3,5
9414,400000,110,3.0,0,1,3.0,4,5
9415,1850000,250,4.0,1,1,1.0,5,5
9416,207000,50,1.0,0,1,0.0,1,5
9417,850000,117,2.0,1,1,6.0,6,5
9418,1595000,502,4.0,0,1,0.0,9,1
9419,131100,76,3.0,0,1,2.0,4,5
9420,290000,38,2.0,0,0,0.0,5,5
9421,1450000,345,5.0,1,1,2.0,12,6
9422,1030000,136,2.0,1,1,9.0,7,3
9423,690000,116,2.0,1,1,3.0,12,5
9424,390000,51,1.0,1,1,3.0,3,6
9425,1679000,133,2.0,1,1,4.0,15,5
9426,329900,68,2.0,1,1,0.0,1,5
9427,815000,94,2.0,1,0,1.0,3,5
9429,1809000,129,3.0,1,1,1.0,3,5
9430,152000,49,2.0,1,1,1.0,13,5
9431,435000,61,2.0,1,1,3.0,14,5
9432,525000,115,2.0,1,1,0.0,17,5
9433,215000,75,2.0,0,1,2.0,14,3
9435,1790000,205,3.0,1,1,2.0,5,5
9436,2630000,306,5.0,1,1,4.0,3,5
9437,2390000,156,3.0,1,1,3.0,3,5
9438,1590000,190,4.0,1,1,6.0,3,5
9439,615000,75,1.0,1,1,2.0,5,5
9440,174000,102,3.0,1,1,1.0,11,5
9441,1690000,185,3.0,1,1,2.0,7,5
9442,690000,186,3.0,1,1,0.0,8,3
9443,345000,104,4.0,0,1,2.0,4,5
9444,960000,160,1.0,1,1,2.0,8,5
9445,465000,175,1.0,1,1,0.0,15,5
9446,1025000,110,2.0,1,1,5.0,5,6
9447,390000,80,3.0,1,1,9.0,9,5
9448,370000,82,2.0,1,1,5.0,20,6
9449,355000,79,3.0,1,1,4.0,18,5
9451,100000,58,2.0,1,1,0.0,11,5
9452,1690000,185,3.0,1,1,2.0,5,5
9453,151500,50,2.0,0,1,0.0,13,5
9454,1500000,210,3.0,1,1,4.0,15,5
9455,580000,130,3.0,1,1,2.0,1,5
9456,1134000,100,2.0,1,1,2.0,7,5
9457,470000,97,2.0,1,1,7.0,8,6
9458,229900,61,1.0,0,1,0.0,4,5
9459,475000,40,2.0,1,0,2.0,15,5
9460,200000,95,3.0,0,1,4.0,21,5
9461,165000,47,1.0,0,1,0.0,8,5
9462,1690000,185,4.0,1,1,2.0,7,5
9463,380000,114,3.0,1,1,1.0,8,3
9464,250000,63,2.0,1,1,2.0,11,5
9465,762000,232,3.0,0,1,0.0,12,2
9466,1675000,164,2.0,1,1,4.0,7,5
9467,998000,190,4.0,1,1,3.0,12,3
9468,490000,61,1.0,1,1,1.0,9,5
9469,630000,110,3.0,1,1,5.0,6,5
9470,500000,84,1.0,0,1,0.0,5,5
9471,2359000,183,3.0,1,1,6.0,3,5
9472,114500,40,1.0,0,1,0.0,14,5
9473,2150000,240,2.0,1,1,6.0,5,6
9474,1850000,262,4.0,1,1,9.0,7,5
9475,500000,191,4.0,0,1,0.0,20,2
9476,490000,70,4.0,0,1,3.0,5,5
9477,2409000,209,3.0,1,0,4.0,3,5
9478,249000,106,3.0,0,1,1.0,16,5
9479,290000,50,1.0,1,1,2.0,8,5
9480,2900000,239,4.0,1,1,5.0,3,5
9481,286000,41,1.0,1,0,0.0,5,5
9482,749000,184,5.0,1,1,6.0,11,5
9483,75000,40,1.0,0,1,5.0,14,5
9484,1595000,164,3.0,1,1,2.0,5,5
9485,1250000,146,4.0,1,1,4.0,3,5
9486,164000,54,1.0,0,1,0.5,18,5
9487,87500,71,1.0,0,1,4.0,4,5
9488,435000,106,3.0,1,1,1.0,19,5
9489,248000,50,2.0,0,1,3.0,17,5
9490,165000,96,3.0,0,1,1.0,4,5
9491,810000,140,4.0,1,1,4.0,15,5
9492,990000,150,4.0,1,1,6.0,9,5
9493,590000,90,4.0,0,1,1.0,15,5
9494,235400,89,3.0,0,1,1.0,20,5
9495,340000,55,2.0,0,1,2.0,17,5
9496,2250000,171,4.0,1,1,6.0,3,5
9497,1690000,185,3.0,1,1,2.0,7,5
9498,1700000,357,6.0,0,1,0.0,8,2
9499,221200,85,3.0,0,1,1.0,21,5
9500,1909000,158,3.0,1,0,2.0,3,5
9501,269085,85,2.0,1,1,0.0,19,5
9502,1900000,210,4.0,1,1,2.0,3,5
9503,1140000,87,2.0,1,0,3.0,3,5
9504,370000,55,1.0,0,1,4.0,5,6
9505,778000,145,3.0,1,1,9.0,9,5
9506,800000,109,2.0,0,1,1.0,5,5
9507,678000,56,1.0,1,1,1.0,3,5
9508,165000,83,3.0,0,1,1.0,4,5
9509,380000,138,3.0,1,1,1.0,18,5
9510,650000,115,3.0,1,0,0.0,3,5
9511,260000,33,1.0,0,0,1.0,17,5
9512,229990,88,3.0,0,1,2.0,14,5
9513,145000,73,3.0,1,1,1.0,18,5
9514,110000,42,1.0,0,1,0.0,13,5
9515,4150000,539,6.0,1,1,1.0,6,5
9516,205000,45,1.0,0,1,2.0,17,5
9517,3990000,450,5.0,1,1,5.0,3,5
9518,2190000,165,3.0,1,1,3.0,3,5
9519,1499000,225,3.0,1,1,6.0,5,6
9520,750000,58,1.0,1,1,4.0,5,6
9522,1220000,128,2.0,1,1,3.0,3,5
9523,469000,84,3.0,0,1,1.0,5,5
9524,106600,115,1.0,0,1,1.0,20,5
9525,354246,54,1.0,1,1,1.0,12,5
9526,199000,80,3.0,0,1,1.0,4,5
9527,189000,62,1.0,1,1,2.0,14,5
9528,790000,157,4.0,1,1,9.0,15,5
9529,2100000,260,4.0,1,1,4.0,6,5
9530,157000,103,3.0,0,1,2.0,18,5
9531,599000,69,2.0,1,1,1.0,5,5
9532,525000,130,2.0,1,1,5.0,9,5
9533,883000,129,2.0,1,1,8.0,10,6
9534,950000,78,2.0,1,1,6.0,7,6
9535,1440000,199,7.0,0,1,0.0,3,2
9536,1100000,225,4.0,0,1,0.0,16,2
9537,163000,50,2.0,0,1,0.0,14,5
9538,2100000,274,6.0,1,1,1.0,7,5
9539,2150000,191,4.0,1,1,2.0,3,5
9540,998000,142,3.0,1,1,1.0,6,5
9541,244990,97,3.0,0,1,0.0,11,5
9542,415000,80,3.0,1,1,2.0,16,5
9543,285000,54,2.0,0,1,3.0,5,5
9544,1165000,164,3.0,1,1,1.0,3,5
9546,360000,100,3.0,1,1,3.0,4,5
9547,164000,66,2.0,1,0,1.0,18,5
9548,228791,106,3.0,1,1,2.0,19,5
9549,440000,85,2.0,0,1,0.0,6,5
9550,1149000,95,2.0,1,0,0.0,3,5
9552,2619000,219,4.0,1,1,4.0,3,5
9553,172865,96,3.0,0,1,3.0,21,5
9554,95200,73,3.0,0,1,1.0,14,5
9555,899000,87,2.0,1,1,1.0,17,5
9556,715000,135,4.0,1,1,5.0,6,5
9557,950000,70,1.0,1,1,6.0,3,6
9558,980000,70,1.0,1,0,5.0,3,5
9560,820000,139,3.0,1,1,2.0,7,5
9561,235000,90,3.0,1,1,5.0,18,5
9562,350000,105,2.0,1,1,3.0,21,5
9563,256400,66,1.0,1,1,1.0,1,5
9564,1195000,134,3.0,1,1,2.0,5,5
9565,161000,89,3.0,0,1,4.0,14,5
9566,206000,55,2.0,0,1,3.0,8,5
9567,1519000,160,4.0,1,1,1.0,5,5
9568,895000,183,4.0,1,1,3.0,10,5
9569,2900000,381,6.0,0,1,0.0,6,1
9570,1100000,108,3.0,1,1,7.0,7,6
9571,185000,36,1.0,0,1,4.0,1,5
9572,575000,67,2.0,1,0,1.0,5,5
9573,799000,100,3.0,1,1,4.0,5,5
9574,174000,62,3.0,0,1,2.0,4,5
9575,240000,48,1.0,0,0,0.0,1,5
9576,1149000,119,2.0,1,0,3.0,15,5
9577,169000,52,1.0,0,1,4.0,4,5
9578,150300,92,2.0,0,1,3.0,4,5
9579,490000,76,1.0,1,1,3.0,5,5
9581,1100000,124,3.0,1,1,5.0,5,5
9582,870000,105,3.0,1,0,8.0,15,5
9583,859000,115,3.0,1,1,4.0,5,5
9584,839000,179,4.0,1,1,3.0,9,5
9585,1200000,166,4.0,1,1,3.0,1,5
9586,146600,93,3.0,0,0,0.0,20,5
9587,988000,119,3.0,1,1,4.0,9,6
9588,1590000,146,3.0,1,1,3.0,3,5
9589,345000,100,4.0,1,1,0.0,4,5
9590,150000,77,1.0,0,1,2.0,14,5
9591,390000,81,3.0,1,1,8.0,1,5
9592,118500,100,4.0,0,1,1.0,4,5
9593,1900000,178,3.0,1,1,2.0,7,5
9594,398900,76,1.0,0,1,0.0,12,5
9595,829000,63,2.0,0,1,1.0,3,5
9596,355000,50,1.0,1,0,1.0,5,5
9597,1199000,173,5.0,1,0,6.0,12,5
9598,300000,97,3.0,1,1,6.0,18,5
9599,1329000,135,2.0,1,1,1.0,3,5
9600,370000,42,2.0,1,0,4.0,3,5
9601,135900,64,1.0,0,1,5.0,16,5
9603,354246,88,1.0,1,1,1.0,12,5
9604,890000,154,4.0,1,1,4.0,3,5
9605,205000,37,1.0,0,0,1.0,5,5
9606,425000,62,2.0,1,0,1.0,17,5
9607,345000,70,1.0,1,1,2.0,17,5
9608,1956130,264,4.0,1,0,9.0,7,5
9609,2100000,127,2.0,1,1,7.0,7,5
9610,298000,65,2.0,1,1,2.0,19,5
9611,590000,111,3.0,1,1,1.0,6,5
9612,340000,59,1.0,1,1,4.0,1,5
9613,198000,140,3.0,0,0,0.0,14,5
9614,2500000,326,6.0,1,1,4.0,3,5
9615,460000,122,4.0,1,0,0.0,5,5
9616,455000,115,1.0,1,0,1.0,5,3
9617,505000,78,1.0,1,1,0.5,5,5
9618,365000,56,1.0,1,1,1.0,6,6
9619,1890000,316,4.0,1,1,3.0,12,5
9620,260000,142,3.0,0,1,0.0,14,1
9621,800000,67,2.0,1,1,2.0,7,3
9622,475000,70,1.0,1,1,5.0,17,6
9623,484000,91,3.0,1,1,2.0,15,5
9624,425000,91,4.0,1,0,2.0,17,5
9625,175000,75,3.0,0,1,4.0,18,5
9626,362900,80,2.0,1,1,1.0,19,5
9628,719000,59,2.0,1,0,3.0,3,5
9629,1450000,585,5.0,0,1,0.0,9,2
9630,3400000,220,3.0,1,1,2.0,5,5
9631,1695000,260,3.0,1,1,3.0,5,5
9632,700000,135,4.0,1,1,1.0,9,5
9633,3400000,303,3.0,1,1,6.0,3,5
9634,520000,100,2.0,1,1,5.0,10,5
9635,348000,57,1.0,1,0,0.0,3,5
9636,1380000,195,3.0,1,1,6.0,15,6
9637,447000,84,2.0,1,1,1.0,1,5
9638,650000,78,2.0,1,1,2.0,7,5
9640,218000,64,1.0,1,1,3.0,14,3
9642,789000,101,2.0,0,1,4.0,5,5
9643,1359000,101,2.0,1,0,1.0,3,5
9644,880000,136,4.0,1,1,7.0,15,5
9645,255000,69,2.0,0,1,4.0,18,6
9646,225000,80,4.0,0,1,2.0,4,5
9647,449000,85,3.0,1,1,2.0,5,5
9648,569000,82,2.0,1,1,2.0,9,5
9649,1079000,128,3.0,1,1,1.0,5,5
9650,499990,95,2.0,1,0,1.0,5,5
9651,959000,142,2.0,0,1,1.0,5,5
9652,520000,77,2.0,1,1,1.0,3,5
9653,1359900,120,2.0,1,1,2.0,3,5
9654,625000,57,1.0,1,1,6.0,3,5
9655,1990000,505,5.0,0,1,0.0,9,1
9656,330000,91,3.0,1,1,0.0,13,5
9657,550000,87,2.0,0,1,0.0,5,5
9658,326030,38,1.0,1,1,3.0,16,6
9659,279000,80,3.0,0,1,2.0,11,5
9660,1740000,279,4.0,1,1,7.0,7,5
9661,830000,171,4.0,1,1,1.0,10,5
9662,1450000,230,4.0,1,1,5.0,5,5
9663,785000,56,2.0,1,1,3.0,3,5
9664,320000,98,3.0,0,1,1.0,2,5
9665,170000,32,1.0,1,0,4.0,4,5
9666,179500,67,2.0,1,1,2.0,4,5
9667,300000,60,3.0,1,0,3.0,5,5
9668,1200000,164,3.0,1,1,1.0,10,5
9669,230000,83,3.0,0,1,-1.0,11,5
9670,360000,106,4.0,1,1,0.5,4,5
9671,70600,69,2.0,0,1,1.0,16,5
9672,570000,108,3.0,1,1,3.0,17,5
9673,580000,236,3.0,1,1,6.0,20,6
9674,595000,150,4.0,1,1,0.0,5,5
9676,685000,120,3.0,0,1,2.0,3,5
9677,4540000,390,4.0,1,1,1.0,3,5
9678,319000,94,2.0,0,1,0.0,8,5
9679,375000,113,3.0,0,1,1.0,17,5
9680,4200000,525,4.0,1,1,3.0,6,5
9681,1119000,136,3.0,0,1,1.0,5,5
9683,3100000,322,3.0,1,1,5.0,7,5
9684,850000,125,3.0,1,0,2.0,15,5
9685,290000,108,3.0,1,1,6.0,4,5
9686,350000,63,2.0,0,1,2.0,17,5
9687,270000,65,2.0,1,1,1.0,18,3
9688,95000,78,3.0,0,1,2.0,21,5
9690,825000,163,5.0,1,1,-1.0,7,5
9691,149500,57,2.0,0,1,0.0,16,5
9692,320000,30,1.0,1,1,5.0,17,6
9693,1780000,282,4.0,1,1,10.0,15,5
9694,341000,78,1.0,1,1,1.0,17,3
9695,329500,63,1.0,1,1,0.0,12,5
9696,280000,40,1.0,1,0,3.0,5,5
9697,837000,183,5.0,1,1,2.0,1,5
9698,2026500,227,4.0,1,1,1.0,12,5
9699,1130000,160,1.0,1,1,1.0,8,5
9700,399990,68,2.0,1,1,2.0,5,5
9701,345000,104,4.0,0,1,2.0,4,5
9702,270000,69,2.0,0,1,0.0,18,5
9703,4350000,389,5.0,1,1,4.0,3,5
9704,1499000,151,3.0,1,1,6.0,3,5
9705,430000,80,2.0,1,1,7.0,9,5
9707,1699000,210,4.0,1,1,4.0,7,5
9708,639900,137,4.0,1,1,5.0,1,5
9709,695000,96,2.0,1,1,1.0,12,5
9710,1550000,100,4.0,0,1,0.0,6,2
9711,267000,36,1.0,1,1,1.0,6,5
9713,1150000,78,2.0,1,1,6.0,7,5
9714,1090000,90,2.0,1,1,3.0,7,5
9715,1359000,141,3.0,1,1,2.0,7,5
9716,445000,70,3.0,1,1,3.0,5,5
9717,35000,20,2.0,0,1,0.0,14,5
9718,690000,89,2.0,1,1,4.0,5,5
9719,299000,38,1.0,1,0,3.0,5,5
9720,125500,34,1.0,0,1,0.0,17,5
9721,2990000,196,2.0,1,1,3.0,3,5
9722,230000,117,3.0,0,1,1.0,20,5
9723,735000,134,4.0,1,1,1.0,1,5
9726,4460000,321,3.0,1,1,3.0,6,5
9727,198000,73,2.0,0,1,4.0,11,5
9728,199000,66,1.0,0,1,-1.0,3,5
9729,550000,46,1.0,1,0,5.0,3,5
9730,520000,115,3.0,1,0,-1.0,7,5
9731,179000,71,2.0,0,1,1.0,4,5
9732,1329000,114,2.0,1,1,1.0,3,5
9733,445000,65,2.0,1,1,5.0,16,5
9734,78000,18,1.0,0,0,0.0,14,5
9735,2890000,209,3.0,1,1,3.0,3,5
9736,849500,65,3.0,1,1,7.0,6,6
9737,820000,108,2.0,1,1,0.0,8,5
9738,890000,160,3.0,1,1,5.0,9,6
9739,600000,100,5.0,0,1,1.0,5,5
9740,440000,87,3.0,1,1,1.0,12,5
9741,450000,90,3.0,1,1,3.0,12,5
9743,876000,96,2.0,1,1,0.0,5,3
9744,1958000,285,4.0,1,1,9.0,7,5
9745,1220000,201,4.0,1,1,1.0,10,5
9746,239900,75,3.0,0,1,3.0,20,5
9748,1450000,132,3.0,1,1,2.0,15,5
9749,570000,101,2.0,0,0,2.0,5,5
9750,260000,68,3.0,1,1,3.0,4,5
9751,999000,203,2.0,0,1,0.0,5,5
9752,320000,70,2.0,0,1,3.0,8,5
9753,445000,79,1.0,1,1,8.0,8,5
9754,210000,32,2.0,0,0,0.0,5,5
9755,1450000,340,5.0,1,1,2.0,12,6
9756,530860,157,4.0,1,1,4.0,19,5
9757,1250000,143,3.0,1,1,1.0,5,5
9758,149000,65,3.0,0,1,4.0,14,5
9759,2700000,220,2.0,1,1,0.0,15,3
9760,2190000,207,4.0,1,1,3.0,7,5
9761,825000,94,2.0,1,1,6.0,5,6
9762,649900,171,3.0,0,1,0.0,9,2
9763,530000,63,1.0,1,1,3.0,5,5
9764,1375000,325,4.0,0,1,0.0,10,2
9765,280000,50,2.0,1,0,2.0,5,5
9766,700000,80,2.0,1,1,1.0,15,5
9767,900000,101,3.0,1,1,7.0,17,5
9768,915000,133,3.0,1,1,1.0,10,5
9769,450000,72,1.0,1,1,1.0,5,5
9771,555000,94,3.0,1,1,4.0,16,5
9772,359000,90,2.0,1,1,5.0,19,5
9773,930000,68,1.0,1,0,3.0,6,5
9774,299000,58,2.0,0,1,0.0,17,5
9775,280000,80,2.0,1,1,1.0,4,3
9776,1250000,131,4.0,1,0,4.0,3,5
9777,145000,40,1.0,0,0,0.0,15,5
9778,195000,58,1.0,1,0,0.0,18,5
9779,875000,123,2.0,0,1,1.0,5,5
9780,2850000,432,5.0,1,1,5.0,12,5
9781,310000,90,3.0,0,1,2.0,4,5
9782,360000,30,1.0,1,0,1.0,7,5
9783,104995,35,1.0,0,1,0.0,17,5
9784,1500000,140,3.0,1,1,7.0,3,6
9785,300000,65,3.0,1,1,2.0,4,5
9786,110200,64,3.0,0,1,1.0,4,5
9787,275000,93,3.0,1,1,7.0,14,5
9788,420000,81,2.0,0,0,0.0,17,5
9790,640000,121,3.0,1,1,0.0,15,5
9791,450000,75,2.0,1,1,1.0,5,5
9792,585000,99,2.0,1,1,3.0,1,5
9793,319999,66,2.0,0,1,0.5,17,5
9794,1149000,84,2.0,1,0,0.0,3,5
9795,335000,90,2.0,1,1,0.0,4,3
9796,131000,59,3.0,0,1,1.0,18,5
9797,358000,70,3.0,1,1,0.0,10,5
9798,960000,204,5.0,1,1,3.0,5,5
9799,1250000,281,5.0,0,1,0.0,10,1
9800,1960000,606,4.0,0,1,0.0,12,2
9801,1359000,101,2.0,1,0,1.0,3,5
9802,1700000,160,3.0,1,1,3.0,3,5
9803,823000,96,2.0,1,1,2.0,8,5
9804,1195000,143,4.0,1,1,1.0,15,5
9805,308000,125,6.0,1,1,1.0,21,5
9806,590000,94,3.0,1,1,7.0,1,5
